"first_launch","fictitious_user_id"
"2013-06-13 19:30:01.053405-07","21C5416279F6D688"
"2013-06-13 19:30:23.747482-07","B2B449A4FE215D01"
"2013-06-13 19:30:49.809919-07","CBF3C89A768091EF"
"2013-06-13 19:31:24.337651-07","B2904273EA8E8222"
"2013-06-13 19:33:05.199703-07","12F5239E5E33A57D"
"2013-06-13 19:35:02.654754-07","1C05C2840804D05F"
"2013-06-13 19:35:43.126828-07","51F35EF35973BE34"
"2013-06-13 19:35:58.369864-07","51B4C89652DA2301"
"2013-06-13 19:36:31.725665-07","818B6461D6421D50"
"2013-06-13 19:36:42.234884-07","E10816AF929FF95F"
"2013-06-13 19:36:48.0469-07","93F5412602468FC6"
"2013-06-13 19:40:20.262167-07","D45F721C0A9ED190"
"2013-06-13 19:40:22.926347-07","F8BD6434D24E7128"
"2013-06-13 19:40:39.451045-07","E8FC30F8CA5C88A2"
"2013-06-13 19:43:32.07313-07","6B1A588956CFE605"
"2013-06-13 19:43:43.558271-07","206A29E5119EE102"
"2013-06-13 19:43:47.859731-07","9E02CEE40401401C"
"2013-06-13 19:44:49.449978-07","918438E46D6F605A"
"2013-06-13 19:45:01.266927-07","C2AD8C4AF689D010"
"2013-06-13 19:45:22.450834-07","6CE395DE1BBEB5F3"
"2013-06-13 19:46:01.055069-07","C249947F13AC34AE"
"2013-06-13 19:47:28.92799-07","C124675DF7D8AD28"
"2013-06-13 19:48:11.169013-07","F9D786B2E59C408B"
"2013-06-13 19:50:00.118167-07","8C1B90CC3F1D8EF2"
"2013-06-13 19:50:42.850402-07","369C0DC8046FA82F"
"2013-06-13 19:50:50.553462-07","5C0E60FB10FA41D1"
"2013-06-13 19:50:53.103328-07","3E75D77EF6069ED5"
"2013-06-13 19:51:17.385417-07","588FC89C1C49A443"
"2013-06-13 19:51:30.029617-07","8D84AE36DB6FDEE2"
"2013-06-13 19:52:21.94897-07","DD45A71530525509"
"2013-06-13 19:52:40.307862-07","5857CA8C4B2087D4"
"2013-06-13 19:53:44.374061-07","54E53D065354684F"
"2013-06-13 19:54:18.733364-07","1F9EFF1AADEA4642"
"2013-06-13 19:54:36.427209-07","DAE503040D6EF498"
"2013-06-13 19:55:07.484966-07","E8A399EF92049E3F"
"2013-06-13 19:57:46.697578-07","43C81CAEDFB77F6B"
"2013-06-13 19:58:11.850216-07","016C47423B379C44"
"2013-06-13 20:00:04.040847-07","39921919E797FA55"
"2013-06-13 20:00:06.685025-07","73F2447B2CC1FA3A"
"2013-06-13 20:02:24.914926-07","2043B96CE121BA71"
"2013-06-13 20:02:59.448612-07","8C84606895909308"
"2013-06-13 20:04:14.845663-07","53D4647D156D4A5C"
"2013-06-13 20:04:18.260198-07","1CC5A17A702DFE23"
"2013-06-13 20:06:37.042982-07","8A8807496FDA7EC5"
"2013-06-13 20:06:39.292785-07","51534A772DE18DA7"
"2013-06-13 20:07:32.466215-07","10BE80B0F08539F9"
"2013-06-13 20:07:59.514277-07","4AEE659C4DD5DB1D"
"2013-06-13 20:08:14.261741-07","2D07B71DBA239CE7"
"2013-06-13 20:09:14.833118-07","6D0B8FD88AC7F4FD"
"2013-06-13 20:09:30.205832-07","8C3F8E70A37ED90C"
"2013-06-13 20:09:32.152114-07","7A4F8C05CCAB68E7"
"2013-06-13 20:10:08.129571-07","A447A854C5FB0433"
"2013-06-13 20:10:13.101611-07","62479DB8568DF10C"
"2013-06-13 20:12:53.357963-07","E62734944F2710DA"
"2013-06-13 20:13:04.979082-07","352815D94A2238CD"
"2013-06-13 20:13:12.990851-07","345257C66F6B751D"
"2013-06-13 20:13:35.642995-07","689FDE9AD0C83134"
"2013-06-13 20:13:35.899505-07","4D9DCE789F74C647"
"2013-06-13 20:13:46.765128-07","418C8F4324BC3A11"
"2013-06-13 20:14:02.303983-07","F54BE9F495ABA309"
"2013-06-13 20:14:06.38268-07","81F7E3D0312E64AA"
"2013-06-13 20:16:43.609149-07","EFBC4518D3E4AEB1"
"2013-06-13 20:17:52.085161-07","15F7129702ECD2F0"
"2013-06-13 20:17:52.221661-07","D2C9FEC16B228B22"
"2013-06-13 20:18:20.29129-07","314F43932541F75F"
"2013-06-13 20:18:37.187665-07","48DFD84892E2571F"
"2013-06-13 20:20:42.731724-07","D01099BFAB84D2BD"
"2013-06-13 20:21:18.779379-07","3AA6C0F8C6F2F00D"
"2013-06-13 20:21:46.180337-07","610D9AE39DB2631B"
"2013-06-13 20:22:11.107684-07","A1BB4E9634C6D4E1"
"2013-06-13 20:22:54.592719-07","CE9F72007FF774BA"
"2013-06-13 20:23:52.679476-07","EF62EF93BCC7301D"
"2013-06-13 20:24:46.878054-07","0EE28A32BA73CE69"
"2013-06-13 20:25:54.274416-07","480A791AD997DE1D"
"2013-06-13 20:29:43.372217-07","4E5C34720F0F7312"
"2013-06-13 20:30:34.185662-07","A232AAB2B87FE246"
"2013-06-13 20:31:09.449052-07","E8032C59EF26FB2D"
"2013-06-13 20:31:35.841826-07","BEF84118FE05E40B"
"2013-06-13 20:31:37.757933-07","6CD05BDD3ADDA5BF"
"2013-06-13 20:31:57.648371-07","7E57B86419334A8D"
"2013-06-13 20:32:49.988078-07","5FB05038D0199FA9"
"2013-06-13 20:32:50.557458-07","65C3E504742E54BD"
"2013-06-13 20:33:14.929801-07","F4DB95E1C5CA85F0"
"2013-06-13 20:33:43.258305-07","9AC8B89D0C7E5FAC"
"2013-06-13 20:33:52.08983-07","B07817169DBE27B3"
"2013-06-13 20:35:01.347313-07","FDFFCAD2B2C2A4DE"
"2013-06-13 20:35:03.608817-07","2123C1FF88A86B04"
"2013-06-13 20:35:45.629839-07","41CE91A8815685BD"
"2013-06-13 20:36:02.916636-07","BD95FAECEEA216BB"
"2013-06-13 20:36:11.721212-07","E19C8B6F91E525BA"
"2013-06-13 20:36:34.47945-07","C5FA3C6544A4319C"
"2013-06-13 20:37:00.237271-07","93987432CC9D96CE"
"2013-06-13 20:37:36.304726-07","5EC852CD0E1562E4"
"2013-06-13 20:38:14.54553-07","ABE09C25BC5CD933"
"2013-06-13 20:39:12.516593-07","5B20A4D922D43EF0"
"2013-06-13 20:40:38.829417-07","95C26B716316EA24"
"2013-06-13 20:40:41.478306-07","3DDA5A4EFC0697C1"
"2013-06-13 20:41:10.345299-07","C83FEEA3B80ABE4D"
"2013-06-13 20:42:38.708294-07","3FBBDC931CFDDA0C"
"2013-06-13 20:43:37.587081-07","59CFF1BE1B25DA21"
"2013-06-13 20:43:51.908723-07","CC01E079ABC14F44"
"2013-06-13 20:43:58.2316-07","9E3681FB0B8AA085"
"2013-06-13 20:45:30.761965-07","4EA18BFE4983E094"
"2013-06-13 20:45:32.17089-07","ED70EBFD783DA1A2"
"2013-06-13 20:45:33.484972-07","55DFC86021679BAD"
"2013-06-13 20:45:43.587908-07","11A7E89591C979C0"
"2013-06-13 20:45:58.732585-07","FA7E6E987129A530"
"2013-06-13 20:46:14.864942-07","36499A23E67DF46A"
"2013-06-13 20:46:23.171564-07","BB487B168CDF61C0"
"2013-06-13 20:48:09.034167-07","47CE9930D41F2F8B"
"2013-06-13 20:48:18.678878-07","927C9BB3D86796A9"
"2013-06-13 20:48:54.756728-07","34F96FA8AFFA372E"
"2013-06-13 20:48:57.788003-07","41C92C107C8C87ED"
"2013-06-13 20:49:07.874106-07","B46F6DA78E57F612"
"2013-06-13 20:50:20.876731-07","25A53FFEA4DF119E"
"2013-06-13 20:53:13.964652-07","432CBE49FB08E321"
"2013-06-13 20:54:50.442464-07","06B66815D5F81025"
"2013-06-13 20:55:28.796593-07","3FFDC65560B0171A"
"2013-06-13 20:55:57.524939-07","DB75055C8231AC50"
"2013-06-13 20:57:11.61955-07","D5F7D31E9D3B17BF"
"2013-06-13 20:57:46.194349-07","D298ADEBEE3A9569"
"2013-06-13 20:58:05.644386-07","A8FBCC4151F109CC"
"2013-06-13 20:59:32.04914-07","067BD6ECA238D36C"
"2013-06-13 21:00:44.612514-07","C38E5B6D0214C6C4"
"2013-06-13 21:00:49.423383-07","93C35ACC472DEDB1"
"2013-06-13 21:05:19.195345-07","4B9BB168875A3B4B"
"2013-06-13 21:06:34.410302-07","732BA289DBD218F4"
"2013-06-13 21:06:38.622387-07","FB42552D105CFB99"
"2013-06-13 21:07:03.045595-07","FE8B0593A15B0358"
"2013-06-13 21:07:20.178252-07","FD38E96FC2B68E6F"
"2013-06-13 21:07:27.603316-07","F5E0D52946F75320"
"2013-06-13 21:08:51.588705-07","A56F0A4460BE5EC5"
"2013-06-13 21:09:02.156662-07","077D2737EC53E4E7"
"2013-06-13 21:09:32.338012-07","6E969C2EAB7828B0"
"2013-06-13 21:10:21.159796-07","5AF4E99848B98816"
"2013-06-13 21:12:21.777574-07","265AE5CAB10F5FD5"
"2013-06-13 21:13:37.302693-07","37737E00C0F3C2CF"
"2013-06-13 21:14:40.049945-07","79D229600119439C"
"2013-06-13 21:14:46.58229-07","44ACFD851FEDAA56"
"2013-06-13 21:15:23.600933-07","0FF5B526D708CBDE"
"2013-06-13 21:15:47.089289-07","71F46BA589FA234D"
"2013-06-13 21:16:24.161118-07","05FC008F7AB2B3E7"
"2013-06-13 21:16:47.944954-07","7CF67741DE56BFCC"
"2013-06-13 21:17:37.029967-07","A596F26B9908B346"
"2013-06-13 21:18:10.10493-07","34F2DFF73F123BE8"
"2013-06-13 21:18:59.674608-07","E9A814A3A6F5DB69"
"2013-06-13 21:19:42.161139-07","EDC2043C6E382E99"
"2013-06-13 21:19:59.387675-07","D085E7CBA2CB848F"
"2013-06-13 21:20:01.199114-07","5BCFC7B5A94D6167"
"2013-06-13 21:20:29.479885-07","B87E2185C3986425"
"2013-06-13 21:20:40.796769-07","E3747EC8673D5DFA"
"2013-06-13 21:22:03.647344-07","40B8863C17A33112"
"2013-06-13 21:23:03.767684-07","070C848A93388C98"
"2013-06-13 21:24:27.98632-07","D736F55C38660F70"
"2013-06-13 21:24:30.65694-07","740F421299764FEE"
"2013-06-13 21:24:33.540699-07","A1FF085138D60D81"
"2013-06-13 21:25:18.414479-07","DA210DCB4BF95569"
"2013-06-13 21:25:37.503026-07","1DE59D8B49C2121E"
"2013-06-13 21:26:05.646498-07","5B0851A450144951"
"2013-06-13 21:26:15.237277-07","D94C611F6DD73C24"
"2013-06-13 21:27:36.728117-07","5A99932FBB45B367"
"2013-06-13 21:27:37.642024-07","4AA820143C209854"
"2013-06-13 21:28:52.14229-07","4D8EDF6B94373587"
"2013-06-13 21:29:17.135699-07","6D5C1AD0C66C02FB"
"2013-06-13 21:29:29.856779-07","F5FD545DDA037A5D"
"2013-06-13 21:29:43.736422-07","2A5952EF8596C6CD"
"2013-06-13 21:30:00.517904-07","7F5D319FB87EFE98"
"2013-06-13 21:30:26.590116-07","3F2AFD963FC09916"
"2013-06-13 21:30:38.79981-07","BB458F3D1E8D6228"
"2013-06-13 21:30:59.852871-07","80A850AC7719F182"
"2013-06-13 21:31:16.204269-07","FD1074C0FD3A611A"
"2013-06-13 21:32:27.300048-07","229A082D92F48DB6"
"2013-06-13 21:35:32.394835-07","A17F8B1431C5B92A"
"2013-06-13 21:36:17.00294-07","121A0EE46461951A"
"2013-06-13 21:38:29.551109-07","4469787D3999A536"
"2013-06-13 21:39:06.372525-07","CCD7FADD4D8459FF"
"2013-06-13 21:39:38.499884-07","42C1738A24E2378F"
"2013-06-13 21:40:55.655942-07","6D04D8B50E649BBC"
"2013-06-13 21:41:39.08807-07","B722B07335F67722"
"2013-06-13 21:42:12.97894-07","130AB92FA2587B1B"
"2013-06-13 21:43:40.365608-07","5ED538E43EB07609"
"2013-06-13 21:43:49.848148-07","B77AF9E168112537"
"2013-06-13 21:45:09.34917-07","AAEB9D56B85669DF"
"2013-06-13 21:45:58.24732-07","055B55240D253EBD"
"2013-06-13 21:47:40.819086-07","D4D2A3DD9AED2CDD"
"2013-06-13 21:48:32.190835-07","F0312E2B06E84E07"
"2013-06-13 21:49:21.835338-07","F6CE305366CAEA71"
"2013-06-13 21:50:20.399685-07","FC528EFF9DEACD0B"
"2013-06-13 21:50:30.071007-07","34CC6FED2527DBDB"
"2013-06-13 21:52:05.379803-07","EB193DA07C7AF7B3"
"2013-06-13 21:52:30.518188-07","E6F3EE2687E7F1B5"
"2013-06-13 21:53:24.599722-07","C0B670919C9A9C25"
"2013-06-13 21:54:12.231211-07","3E0588AFB83BBA62"
"2013-06-13 21:54:15.123612-07","184D9217E2C139DC"
"2013-06-13 21:54:35.870347-07","4F2610AABB93597A"
"2013-06-13 21:55:47.201239-07","3F8AEDE14DAA7404"
"2013-06-13 21:56:04.484712-07","2A0619D444CE6BB3"
"2013-06-13 21:57:19.762973-07","BBAEAE7D990FCF77"
"2013-06-13 21:58:00.922433-07","DA2BB2366B52892E"
"2013-06-13 21:58:11.691514-07","21412DA43B1BD428"
"2013-06-13 21:58:45.616121-07","D880015F72289523"
"2013-06-13 21:59:34.705979-07","2AEBE811C0B06D99"
"2013-06-13 22:01:57.891025-07","315C5788D5FF0BB5"
"2013-06-13 22:02:21.036924-07","66A23EA7D821AAB2"
"2013-06-13 22:02:30.360732-07","182C898940F66C79"
"2013-06-13 22:03:58.361131-07","F70887FF1E6D5B75"
"2013-06-13 22:05:29.107353-07","0675E4F48021DE6A"
"2013-06-13 22:05:56.803975-07","F81A5ABD4BC2AAAE"
"2013-06-13 22:06:06.532243-07","B19D51234F57168E"
"2013-06-13 22:06:57.229358-07","C6D375F3B1DA1B73"
"2013-06-13 22:09:28.007655-07","D928BFDC522D8577"
"2013-06-13 22:10:48.048394-07","E778A129E92598F0"
"2013-06-13 22:11:55.75148-07","7B094FDDCCD08DDD"
"2013-06-13 22:12:58.097799-07","4BAD6E86FAA6277C"
"2013-06-13 22:13:29.215015-07","CA138EF9041C3C1D"
"2013-06-13 22:13:32.042062-07","535D3D953DEC6273"
"2013-06-13 22:13:52.720811-07","9E95BC25BA185542"
"2013-06-13 22:13:56.166303-07","83AC6BE31DD5623A"
"2013-06-13 22:15:19.947145-07","FCF7793AE525DD40"
"2013-06-13 22:18:02.519564-07","60C42BBB81A25A6C"
"2013-06-13 22:18:04.651864-07","CA6CDA8B4216F84E"
"2013-06-13 22:18:42.179117-07","9523DB29CC51D395"
"2013-06-13 22:18:57.966239-07","290A83CDE0C1D3E2"
"2013-06-13 22:20:48.912694-07","739647C6FA00E1A3"
"2013-06-13 22:23:43.933503-07","0DC08973027B5441"
"2013-06-13 22:24:31.680872-07","D8E28E300C7E27C0"
"2013-06-13 22:24:52.357709-07","455EE7E73DDAB890"
"2013-06-13 22:30:52.358856-07","EAE823D0E326677C"
"2013-06-13 22:31:10.70132-07","03A6CD5CC3D05145"
"2013-06-13 22:31:43.980523-07","B45FFD40FB045B73"
"2013-06-13 22:32:27.005003-07","098C859A47F95210"
"2013-06-13 22:32:40.297051-07","848B6DCBFF140609"
"2013-06-13 22:34:28.291671-07","6DB70D88B36EB3C6"
"2013-06-13 22:34:35.724375-07","C06382ED633436F8"
"2013-06-13 22:34:55.109876-07","205BBE20205C553A"
"2013-06-13 22:35:53.576521-07","033E203829313D25"
"2013-06-13 22:36:01.597683-07","BCA1E8D1A8178AB8"
"2013-06-13 22:37:54.451677-07","30ACEDDA5610E476"
"2013-06-13 22:37:54.632639-07","E36C7C236EF1D3EE"
"2013-06-13 22:38:03.726762-07","35DFFA1683E62DBC"
"2013-06-13 22:38:12.394777-07","8158157E2F2245BB"
"2013-06-13 22:38:23.888963-07","E3EC643626CAE941"
"2013-06-13 22:38:26.531883-07","97017496CEF01E14"
"2013-06-13 22:41:09.97621-07","8523B25B0CD1E1E8"
"2013-06-13 22:43:38.128732-07","F955087AF3FBD63D"
"2013-06-13 22:44:42.970714-07","55316CDB992FB8F5"
"2013-06-13 22:45:26.739409-07","05F4715B4273321C"
"2013-06-13 22:48:48.645563-07","811FF2F290C7041E"
"2013-06-13 22:48:58.211418-07","4D26D79029ED1574"
"2013-06-13 22:49:17.690878-07","019F292F6BA55753"
"2013-06-13 22:50:15.510282-07","0EA9AFDBE0987680"
"2013-06-13 22:51:44.762617-07","604E6848CEC44D8A"
"2013-06-13 22:52:05.84004-07","648BC77324B53287"
"2013-06-13 22:53:06.866777-07","EF5D038A2C519874"
"2013-06-13 22:59:56.474376-07","8874D4D6EC8A91CD"
"2013-06-13 23:00:11.634511-07","127CBE816570C4F3"
"2013-06-13 23:00:26.433806-07","E4F2C3A4DFE16896"
"2013-06-13 23:02:04.527691-07","4067A265B24053D9"
"2013-06-13 23:02:48.167315-07","C8F72773881E76A7"
"2013-06-13 23:03:08.412507-07","AA8148F115369E24"
"2013-06-13 23:06:22.602439-07","E1865814F9E6832F"
"2013-06-13 23:06:25.852149-07","5A92EE0468B2E2E0"
"2013-06-13 23:07:26.432904-07","3F45363CD204A02F"
"2013-06-13 23:07:27.148033-07","8071DCA610CFCC46"
"2013-06-13 23:08:58.566858-07","ABF2C3CE6464DDBD"
"2013-06-13 23:09:22.836865-07","AB45200CD690B149"
"2013-06-13 23:10:55.066498-07","4C9C82D0D1972026"
"2013-06-13 23:11:25.382324-07","45960F0196B68AA5"
"2013-06-13 23:11:38.476613-07","0F4648041F4A9FA6"
"2013-06-13 23:12:25.17287-07","8F93F462A8532416"
"2013-06-13 23:14:08.43108-07","ED9999A42C5A0242"
"2013-06-13 23:15:13.324028-07","3632F6EB13CEDED8"
"2013-06-13 23:15:57.722205-07","F96157F04FFD2319"
"2013-06-13 23:16:33.980256-07","DCC0ABABD24F444F"
"2013-06-13 23:16:53.337325-07","6F01445EC7532857"
"2013-06-13 23:17:34.32676-07","3DEACDE2B6ECECE8"
"2013-06-13 23:20:19.372137-07","DA3624D41190DE5E"
"2013-06-13 23:21:30.746249-07","4766A6A94D113401"
"2013-06-13 23:21:35.215929-07","577A9AD05F442BB3"
"2013-06-13 23:22:55.677543-07","68FCD5030BF58944"
"2013-06-13 23:23:52.866925-07","18DA90D75F1E0523"
"2013-06-13 23:24:20.183315-07","C2880C0D71575F39"
"2013-06-13 23:24:29.420453-07","BB15A97E31569C1D"
"2013-06-13 23:25:27.845438-07","843BEBB6CF1BC8A0"
"2013-06-13 23:26:06.260917-07","2CCA92DAC7992338"
"2013-06-13 23:26:06.460356-07","09D51FE0D006F11D"
"2013-06-13 23:26:34.029328-07","5F2827312FDE68EF"
"2013-06-13 23:26:40.531464-07","DAB1E4CE41040AA6"
"2013-06-13 23:27:10.845969-07","44D00BFEFFB55434"
"2013-06-13 23:27:28.214864-07","A6E3FBCFB4C73595"
"2013-06-13 23:28:32.426898-07","368B4C27117F4F38"
"2013-06-13 23:28:35.34616-07","F1FFF3D23D610398"
"2013-06-13 23:30:25.721238-07","4EC7FFA366971D44"
"2013-06-13 23:32:06.985511-07","301941589473BEE6"
"2013-06-13 23:32:13.673875-07","D0A38390A79DE64A"
"2013-06-13 23:34:04.695444-07","059E111D38D15142"
"2013-06-13 23:34:12.501297-07","8E60C3AE16A492F4"
"2013-06-13 23:34:55.015379-07","EAFEFE621D61ACBB"
"2013-06-13 23:36:16.443498-07","524711E10CA59734"
"2013-06-13 23:37:16.64523-07","9DF979DA86179B43"
"2013-06-13 23:37:32.725546-07","9030BB1BBC743D13"
"2013-06-13 23:39:43.775634-07","B9494D0C96C376FC"
"2013-06-13 23:39:46.077132-07","994FB14C59C22469"
"2013-06-13 23:40:10.088602-07","5697BB57C5CDFBE7"
"2013-06-13 23:42:11.64445-07","7F8F9528F5B52F74"
"2013-06-13 23:43:28.116827-07","BCE380F2773DB1C3"
"2013-06-13 23:43:57.757933-07","66CD49D808A3F3C8"
"2013-06-13 23:44:02.261706-07","C606B1CCE22F9A14"
"2013-06-13 23:44:07.365871-07","3A96C216B7913244"
"2013-06-13 23:44:34.071285-07","139A575C55D733E8"
"2013-06-13 23:45:34.835142-07","457C61081BEE6719"
"2013-06-13 23:46:20.029002-07","06D01C315D0A024C"
"2013-06-13 23:47:45.674631-07","1A687BA55AFAC316"
"2013-06-13 23:47:54.668856-07","96AC157CF2D2C514"
"2013-06-13 23:48:06.262674-07","DE4AB99AE366F841"
"2013-06-13 23:48:31.665051-07","4F2DCD9EE1AEEF01"
"2013-06-13 23:49:25.935738-07","C50A02C2722024E0"
"2013-06-13 23:49:32.424554-07","6BC797262C49E4CA"
"2013-06-13 23:50:18.100481-07","DE00769C81723E68"
"2013-06-13 23:51:01.295842-07","F61041DBA5132D45"
"2013-06-13 23:52:12.906685-07","5B198B1CB1B10955"
"2013-06-13 23:53:01.260484-07","8D5F5EC622C97EAA"
"2013-06-13 23:53:04.97145-07","14804F235BDD4C4D"
"2013-06-13 23:53:51.145143-07","0F00F2C4D1CA12AE"
"2013-06-13 23:53:54.15175-07","01D7AC6500D68C7C"
"2013-06-13 23:54:58.092346-07","330099A58BEDB599"
"2013-06-13 23:55:12.194039-07","DEB294B21237D332"
"2013-06-13 23:56:11.689771-07","9F432FFDF4323DAA"
"2013-06-13 23:57:00.121667-07","B29580869B4890F6"
"2013-06-13 23:58:08.783351-07","8DE89B71CB41ADFB"
"2013-06-13 23:58:33.522423-07","82A05F328CF78221"
"2013-06-13 23:59:24.834897-07","BB80A7B673B3DDA3"
"2013-06-13 23:59:46.69178-07","612C37A2D8C05A60"
"2013-06-14 00:00:10.003227-07","19D135C40DFF4772"
"2013-06-14 00:00:13.568896-07","E82DB45E8985D7EC"
"2013-06-14 00:00:43.184815-07","8019536FA8284E34"
"2013-06-14 00:01:00.692041-07","732D8F0C064375B8"
"2013-06-14 00:01:17.99518-07","D992495ED7537526"
"2013-06-14 00:03:29.211516-07","DE5C063E1CADC83A"
"2013-06-14 00:04:15.086224-07","30A0E70E94BE7FA4"
"2013-06-14 00:04:26.573268-07","41B6D1C60F7F45AA"
"2013-06-14 00:04:29.728423-07","4D247387872DD834"
"2013-06-14 00:05:31.126043-07","8798C77FC4959219"
"2013-06-14 00:06:00.832738-07","BB02430AA537A543"
"2013-06-14 00:06:52.754451-07","737B6F932139F8DA"
"2013-06-14 00:07:59.818212-07","6AAE9C0979E2B508"
"2013-06-14 00:08:00.916316-07","C9360A6DF260626A"
"2013-06-14 00:08:43.012157-07","E651FDA738DC6549"
"2013-06-14 00:09:01.781158-07","471F6CF7AF11D762"
"2013-06-14 00:09:40.541341-07","1D4D2CFE99F684EE"
"2013-06-14 00:09:47.124561-07","A3C25050CE3CF20C"
"2013-06-14 00:10:04.428241-07","E7AE4530DFEA97EB"
"2013-06-14 00:10:08.826405-07","0250B578F749C354"
"2013-06-14 00:10:12.162713-07","C36C49A17BBC17D5"
"2013-06-14 00:10:48.316138-07","A1FF885AEC869CEF"
"2013-06-14 00:12:35.851059-07","4FB4D7372BF23653"
"2013-06-14 00:14:42.777291-07","C14AD2D6D29A347F"
"2013-06-14 00:14:46.271745-07","C1BF60AEB9C1DDF4"
"2013-06-14 00:14:46.671937-07","318EE297C04B1C67"
"2013-06-14 00:14:59.088787-07","8FC56EC2F8DFFC4C"
"2013-06-14 00:15:05.327525-07","598AD877A517EC5F"
"2013-06-14 00:15:27.454048-07","4FC6942A471CB3AD"
"2013-06-14 00:15:30.087566-07","C792D5371E7A3AD7"
"2013-06-14 00:15:59.148766-07","B84BCF3DF6FBDCF1"
"2013-06-14 00:16:30.017107-07","FD4A1CE92B9FA012"
"2013-06-14 00:16:44.666592-07","7ADA38141396885F"
"2013-06-14 00:16:50.544206-07","409CEE74A4322708"
"2013-06-14 00:16:53.220516-07","B083D594DD2866E5"
"2013-06-14 00:17:04.53938-07","97A810E32FF2D5B4"
"2013-06-14 00:17:20.926434-07","641F55FB84731A53"
"2013-06-14 00:17:24.422034-07","E6F211271F944E3D"
"2013-06-14 00:17:45.343689-07","8F568534B0031205"
"2013-06-14 00:17:48.482903-07","F73C982052886646"
"2013-06-14 00:17:52.942111-07","34E8379C596E678D"
"2013-06-14 00:18:00.075666-07","7E733795D3DCA7EF"
"2013-06-14 00:18:31.956656-07","1C9432706E640748"
"2013-06-14 00:19:11.406221-07","C45E4D02BCEB30FB"
"2013-06-14 00:19:13.026624-07","77FB539D67B54961"
"2013-06-14 00:19:43.176009-07","7F5B4C4F6C2E1BC8"
"2013-06-14 00:21:32.842624-07","D2E89EC3E5DAEDBD"
"2013-06-14 00:21:37.099152-07","159B0428E2AD95CD"
"2013-06-14 00:22:09.487261-07","1CB785E38031694D"
"2013-06-14 00:22:13.628026-07","17F283C01C422245"
"2013-06-14 00:23:09.071333-07","B1AC4153AE2B4F77"
"2013-06-14 00:23:19.241045-07","0B711988913BEDD9"
"2013-06-14 00:24:53.719605-07","5E91A9B6B91D4498"
"2013-06-14 00:25:42.688226-07","B872F029909C88E6"
"2013-06-14 00:26:23.470744-07","D70B46CF0EE5BF7B"
"2013-06-14 00:26:44.775318-07","672A767508A923F8"
"2013-06-14 00:26:52.118605-07","923B8225AFF368B2"
"2013-06-14 00:27:39.285877-07","27E32019DCE32A23"
"2013-06-14 00:27:45.273114-07","0EE48304C923F0F4"
"2013-06-14 00:28:24.088217-07","46005154C7BC3AD8"
"2013-06-14 00:28:27.753695-07","608088A8694CBA0C"
"2013-06-14 00:28:47.474893-07","3F77F837D3A6AD28"
"2013-06-14 00:29:21.489793-07","E1B9E919D56619A7"
"2013-06-14 00:30:46.372799-07","D999C2BCB5369E9E"
"2013-06-14 00:30:48.178421-07","7E1850867DCCB22A"
"2013-06-14 00:31:01.87266-07","8C770A3A10A0A239"
"2013-06-14 00:31:07.749617-07","70FBA7E7A0E2DC47"
"2013-06-14 00:31:15.135258-07","0340C0F9DFA5F59E"
"2013-06-14 00:31:27.118554-07","10FBBFD7D23359C9"
"2013-06-14 00:31:46.069866-07","FFB974EA428B786A"
"2013-06-14 00:32:17.561962-07","A45F3D0D9F7BBBB1"
"2013-06-14 00:32:42.884997-07","F04EF112AD0427E8"
"2013-06-14 00:32:43.368165-07","85A45AC95A084525"
"2013-06-14 00:33:04.579849-07","A3926DFF2E147E4F"
"2013-06-14 00:33:18.455597-07","3DC4A52FC0CA8318"
"2013-06-14 00:33:28.86322-07","992F8D33E147C87A"
"2013-06-14 00:33:50.997933-07","3C3DF517A3376E16"
"2013-06-14 00:34:49.119318-07","5A0E5B0E76630199"
"2013-06-14 00:35:14.684683-07","B494C251E6BDF012"
"2013-06-14 00:35:27.217197-07","1EDCED48E83CC397"
"2013-06-14 00:35:28.621865-07","1CA2082ACD4BA8DE"
"2013-06-14 00:35:50.114585-07","437B408AE38A8C50"
"2013-06-14 00:35:50.685422-07","C337B040A1F1421A"
"2013-06-14 00:36:02.905879-07","41092AE59AF67513"
"2013-06-14 00:36:21.277985-07","FF77106769BD399C"
"2013-06-14 00:36:26.908022-07","2C126E94AB1440CC"
"2013-06-14 00:36:34.213404-07","F21588AB161BB276"
"2013-06-14 00:36:37.872781-07","666D42B8D695D303"
"2013-06-14 00:37:27.295347-07","F1BAEDA19B0AF9A9"
"2013-06-14 00:37:48.68964-07","29D8252AF59C8ED1"
"2013-06-14 00:37:49.984836-07","6BF5A5DBA994C505"
"2013-06-14 00:38:20.399497-07","CD546178A419882D"
"2013-06-14 00:38:20.403279-07","DB1E465761B761DF"
"2013-06-14 00:38:39.160352-07","F6972C7E22F879EA"
"2013-06-14 00:38:39.430069-07","0DB5843DFF8F8DF2"
"2013-06-14 00:39:03.578569-07","95F6D3FAAB84295A"
"2013-06-14 00:39:10.97217-07","D6E99E919E5334F9"
"2013-06-14 00:39:26.937518-07","CA7B4E9F77D16532"
"2013-06-14 00:40:29.005332-07","EDD805BA4D3E0507"
"2013-06-14 00:40:36.167224-07","7FB153508B3F5FB6"
"2013-06-14 00:40:58.585389-07","AD69BA8D85CFFF5A"
"2013-06-14 00:41:12.177104-07","409474D14C5323EA"
"2013-06-14 00:41:48.901293-07","6127E007DB7516B7"
