"user_id","ln_msgs"
5985525821,24
5463065793,36
5984517571,46
5989302168,21
5984163069,55
7249950197,233
5451059915,19
5453375571,951
7269333488,224
5407486082,86
5986261675,5
5971679788,10
5989724695,655
5461647546,3
5414659781,19
5459143887,19
5988983292,80
5446753630,336
5459609440,192
5383592245,145
5438840427,40
5464054412,12
6737681843,7
7268694965,66
5437702940,124
5970964964,8
5986592025,495
5460947932,8
5983424923,2
5975313431,6
5434434847,91
5990612347,49
5964935644,3
5989412014,108
5970183777,22
33097673,3
5978313346,1
5986884825,157
5461940701,5
5441096503,674
7267022384,78
5966418282,79
5981623701,199
5969150787,176
5990736479,153
5983482798,76
5463251208,91
11575716,107
5989082776,5
5977269850,195
5989011372,119
5408028752,10
5983992898,25
10504888,5
7261047796,3
5457130620,239
5981552198,280
5462638784,10
5414208872,2
5455896938,1
5461079777,4
53346988,3
5987214974,186
5430181274,3
5454809059,14
7261146352,195
5419166619,399
5990030226,7
5970131148,177
5445831779,259
5969656403,193
7267976372,111
5969174539,199
5989807899,662
5974969921,303
5462792062,280
5397623895,2
5430576679,12
5989563055,107
5989604868,106
5971414208,44
5397807109,5
5426800605,249
5978287549,4
5989742034,420
5986333573,187
5403727163,5
5445071703,11
6734460081,4
5981061978,6
5439140377,18
5989736451,78
5987114137,1
5416646319,27
5456316667,2
5967881258,1
5990264171,191
5987013660,270
5418194600,14
5460078556,90
5457996746,2
5413749687,154
5968819435,4
7270470065,99
5443537428,43
5978982714,9
6727420853,2
5985627598,46
5463415109,386
5980217491,220
5432058862,85
7265220401,317
5974140198,246
5987279803,6
5436288805,95
5969719944,187
5457607672,251
5988062682,33
5438578080,2
5989188463,470
5986978924,65
5402751004,1
5460164997,380
5429140975,4
5155206,185
31955519,41
3920853,164
5459501473,1001
5407169568,34
5404246501,69
5405438085,10
5403517590,665
5986498175,26
5438047066,111
5415592236,112
5457104799,68
5988853950,7
5864710253,886
5419982895,2
5987418656,54
5399859768,174
26907211,7
5986991694,45
5460721646,4
5389187155,3
5457534425,3
5989627729,601
5984501948,122
6742870898,43
5459797548,1
6734492784,172
5981486008,237
5988174649,1
7245990067,8
5454350418,3
5420952983,36
5967085585,2
7269959863,150
7270454641,375
5966815203,34
5446110479,189
7258510006,201
5460062823,71
5982469222,137
5988272795,168
5400231580,171
5966438284,18
5977932805,6
5408746656,123
5991600470,24
5969210586,7
5454282373,75
5444056753,30
5986617386,126
14499036,168
5990636027,2
5978633289,7
5982636110,13
6737519735,41
5972724363,108
5973074621,9
5989650008,145
5413841086,33
5969492953,13
5965620856,146
5986122978,250
5411893818,490
8417279,58
5977622786,29
5454072157,145
5983957195,285
21706181,58
5461428115,44
5990873063,18
5463579077,57
7248804146,15
5987385567,9
5461991441,3
5400450821,19
2755685,70
5988493882,72
5432394553,37
5463720571,9
5451483486,111
5377174663,1215
5989565393,59
1458720,73
6743684785,6
5972795970,348
5461024840,115
5461788624,64
5990760679,19
6738898806,139
5399636745,2
5460929113,6
5983454550,74
5979729385,363
5989108185,138
5988275353,221
5989309615,488
5457033873,334
5442908821,8
5463207277,33
5395992879,1
5460734996,1
5989281887,16
1387824,106
7264365175,2
5451770557,574
5914483822,1
5973627148,83
5988233788,431
7264575860,61
5986842666,15
5972136143,33
7257063606,13
5987947295,219
5968931849,1
5965967212,112
5405104749,6
5986847702,68
5986704031,167
5462315883,6
5988282984,19
5984168970,265
5455319358,66
6735606579,14
5968934989,95
5440670136,33
6735310774,6
5460119189,143
5458589912,7
5420980554,1
5981739074,9
5982375246,566
5463826862,2
5460954575,2
5454732463,13
5985400997,19
16871615,8
5990639393,107
7269562743,62
5451437397,1
31022007,7733
6737648369,54
5452498596,3
6725844145,1
3237040273,2
5988486875,34
5427353223,29
5989506685,27
5989137563,1
5462010521,140
5989648266,214
5431849027,1
5440097075,1108
5458562543,593
6743198898,539
19301500,60
5968873931,170
23152969,37
7267905591,19
5973037272,176
5434379695,6
6731792176,528
5990690448,11
5422290898,21
5395109197,270
5463619166,159
5978224958,8
5982781446,14
2496108,110
7264518069,6
5989890123,1309
5990760967,13
5988224677,39
5397448560,5
5990405186,125
7255084978,11
7270503793,416
5460581478,1
5989480767,33
5991229101,58
5988463251,396
5427849029,1
7263310517,778
5981811870,18
5988956162,13
5397711642,532
5404330395,624
5971491669,166
5984108253,8
5410278895,55
5396702435,5
5398611931,76
5985876046,65
5449920958,83
2986956,16
5443015958,1
5989938134,73
22238315,4
34934768,39
5977909572,16
5989172184,12
33531289,17
5984855378,25
5985562048,4
5981979366,453
5450082838,5
5802622785,9
5984832653,91
7259004980,3
5435481844,76
7245013361,73
5977244619,14
5971350679,133
5456281683,11
5409192136,1
28213224,54
6736624817,58
5440837388,416
5990046609,26
5394287992,479
5430236057,108
5983771146,18
5461146715,55
7265915252,14
5970676249,1
5986263652,10
5990627858,15
5985970414,9
5460645833,174
5974276488,1
5416700672,66
5459811421,119
5395970974,5
5815616,4
5989208080,623
4960765,14
5985270392,11
5460523797,30
5988097256,92
5451068582,13
5427081941,1
5390614578,200
5429146157,48
5459085580,1
5982120227,1
5989848461,272
5409942366,83
5427854695,2
5450890385,17
21946764,12
5986924427,50
5985524124,4
5977651001,1
22277640,841
5447509880,23
5969226312,3
5389834564,283
5970516996,166
5457964965,12
5980183563,22
5418400882,210
5971787919,5
5966898950,15
5989422629,6
5456177049,5
5973858975,154
5459886456,70
7251096822,165
5442521210,2
3367496,67
7247325429,1
13796754,4
5980905690,4
5968857053,27
5966406782,28
5983122022,39
5458358998,29
5408991594,118
7270820468,284
5967583721,131
5463147623,9
5459876738,42
11556705,63
5455589797,238
5983411533,109
5459405207,58
7270787126,360
5973278543,4
5404836143,76
7255437168,11
5463960357,33
5977914063,7
5988640402,7
5448607065,9
5461173453,38
7267816885,2
5990210304,301
5970218680,61
5987458503,12
17756281,51
5978481659,1
5453490075,18
7459038,20
5412633382,21
6730132785,1
5456102797,30
5453039590,27
7270144115,238
25823822,203
5972617784,151
5990194627,28
5428146047,2
7260552054,12
5394514860,9
5982900366,21
5428571923,1
5458985831,58
5449911311,83
5983580828,352
6732549618,1212
5987274242,412
5400393876,6
5450992204,23
5986227115,10
8298045,3
5979033082,59
5463997626,225
5988077645,14
5989708248,1
7258256500,9
5983433276,2
5454616507,34
5462548695,8
22003547,13
5445566787,9
5974457944,21
5988809534,166
5969822471,782
5396224941,54
5979970898,12
5988285787,40
5445358266,25
5975438789,15
5463446776,11
5418493600,4
5964305473,230
5449220527,179
5990704670,1
5403598983,20
18534379,5
5989953888,9
5972362324,1
7267811312,270
5972487110,86
5386664049,289
5986235343,30
5981807521,1
5442861730,144
5976226848,1
5983555973,21
5461862395,37
5971115289,641
5453817228,2
5443698368,229
5378039177,18
5399391064,6
5987338041,85
5462243453,41
5462607752,388
5981924070,245
5409877850,1009
18506825,195
5451708388,107
5964945067,1
5990299054,128
5986712902,1
5973957591,10
5447826653,99
5463197345,1045
5988005952,3
5461817018,11
6729962226,22
5452248366,38
5446026657,12
2005234012,8
5378730516,1919
5988545299,1
7266762999,6
5157952,4
7251647025,9
5977765980,51
5397570823,8
7253175024,27
5462707272,210
5453731396,124
5989268909,3
5986616454,3
5974962570,5
5983221394,2
7255254194,53
5986461082,34
5987093204,7
5452378966,3
5976008730,32
5453723684,128
5453460750,24
5986054422,51
5985812253,1
7268503088,316
5990117984,60
5458126587,69
5460858067,1
5462909958,1
5990563935,33
5990594337,2
5420931456,453
5461909850,12
5445559784,229
5964584282,17
5977517075,24
5453188890,1
202112583,1
5442008457,4
13297178,2
5448947116,277
5987439246,10
24100266,21
5456880287,54
5448792288,9
7267984949,41
5432873864,673
5428530006,26
5389377932,1
5977431847,6
5986224110,97
5989671844,282
5441967680,36
5434371220,12
5939024778,38
5986099349,3
5448838316,4
5442480242,19
5974011262,25
5980518205,18
5989378412,21
5462845832,9
5419478105,1
5990990073,73
15952639,6
5973298752,16
5969246569,12
12460461,3
5977713493,24
7270996852,5
6731738230,104
5443617180,71
5431806330,165
5984028847,11
5428585578,5
5973752060,713
5986015912,20
8172877,384
5416471099,316
5392832971,11
5983803412,10
5968776206,569
5968896656,11
1646661879,96
5973873509,24
5453742887,1
5462667533,5
5431477239,47
7256998006,12
5989473726,31
5973311827,18
5425753856,52
5990603439,7
5449905428,72
5458976021,8
5397524916,9
7270948405,23
5975860953,1
5460370283,3
5969187649,2
5456114686,20
5978759551,60
5983099117,108
6600092,15
5980329479,508
5982190616,346
27524746,56
5456323449,465
5989318181,8
6737050935,5
5379372247,35
5460335718,1
5385201670,2
7271047283,2
5966061196,31
5458577187,9
5981700688,62
34298902,131
29522328,89
5986881038,27
5452087467,1
5456315619,25
5462789657,291
5974081555,183
5420547788,2
9201179,182
5990979839,43
5405748969,3
5382315148,2
5968605902,44
15239079,3
5393574887,378
5988101952,88
5422666860,146
5964281098,223
6742126261,21
5452200766,32
5981831292,5
5442936899,157
5452756291,2
5408467339,212
5981708282,23
7248130294,613
5989752091,608
5983248666,14
5456342037,70
5965611537,1
5967964588,81
5429780761,23
5981439102,1
5973665239,6
5989522990,304
5426087111,28
5991922985,841
5986737676,18
5971763731,3
5975885374,3
5453919683,2
5982139738,25
5990186473,70
5410470087,774
5989170983,2
5389527815,1
5989181775,22
5965561325,9
5990304939,169
5446784559,1
5443036508,161
5990642471,12
5394699143,11
5988566608,1
5462813691,4
5971618558,114
5411499518,1
5413179087,1
4309232055,11
5990335378,1
5443687584,124
5412874881,5
5404074204,82
5444529459,18
5462245320,1
3049658,18
5454753567,1
5987917802,201
5990876970,25
5449842346,2
5454468799,361
5990699835,65
5971011816,20
5376991030,16
5449903046,1
5990203722,1321
24381998,1
5988235682,26
5402589963,93
28757204,135
5981909517,3
5970862867,21
5986713611,19
7270278519,556
5978149281,23
5390832418,132
5990602276,2
5463022178,956
5378378017,9
5433122602,2
5966321198,11
5989931008,18
5434520810,6
5969090919,49
5989444432,489
5460859727,98
200260034,376
5989188614,293
5409666480,3
5983729305,46
5986383590,239
5456624734,8
5975340172,150
5983514636,19
5433991925,33
5983478808,29
5436838285,180
5427496247,190
5420877359,190
5405955522,79
5988120404,17
5446629798,31
5444398611,40
5445899991,85
5987805114,6
5972394437,110
5393693094,123
5969516452,42
5437652340,3
5427394912,28
5417867603,15
5983397182,2
5992335977,39
5443373856,8
5451254088,16
5463494843,20
5976971819,430
5965615259,33
5972253021,60
7266569782,241
5985334914,1
5459161033,12
5409290877,125
5401660122,79
5980429163,29
5989199400,52
5457272840,54
5424841131,1
5989828250,207
5989018374,35
5440926751,75
5980981086,4
5989559806,304
5420812607,371
5974752330,27
5462140301,463
5462050715,72
5454904619,5
10603150,8
5973035852,76
5432452980,14
7253787958,11
7270648688,16
5456849167,513
5425589903,20
5396053546,57
5973450391,9
5378823159,1
5990246172,119
5434613134,693
7254932913,84
5450387821,5
5967504293,290
5977733138,1
5398551887,114
5426103499,12
6733410292,10
5439301733,6
5449922603,412
